id,label,volume,number,date,pages
nla.obj-617536704,,45,2301,1924-03-20,52
nla.obj-617536720,,45,2302,1924-03-27,52
nla.obj-617536748,,45,2303,1924-04-03,52
nla.obj-617536761,,45,2304,1924-04-10,52
nla.obj-617536785,,45,2305,1924-04-17,60
nla.obj-617536868,,45,2306,1924-04-24,52
nla.obj-617536884,,45,2307,1924-05-01,52
nla.obj-617588644,,45,2308,1924-05-08,52
nla.obj-617588666,,45,2309,1924-05-15,52
nla.obj-617588791,,45,2310,1924-05-22,52
nla.obj-617588838,,45,2311,1924-05-29,52
nla.obj-617588851,,45,2312,1924-06-05,52
nla.obj-617588986,,45,2313,1924-06-12,52
nla.obj-617589020,,45,2314,1924-06-19,52
nla.obj-617589048,,45,2315,1924-06-26,52
nla.obj-618746639,,45,2316,1924-07-03,52
nla.obj-618760828,,45,2317,1924-07-10,52
nla.obj-617589116,,45,2318,1924-07-17,52
nla.obj-617589214,,45,2319,1924-07-24,52
nla.obj-617709194,,45,2320,1924-07-31,52
nla.obj-617709219,,45,2321,1924-08-07,52
nla.obj-666128669,,45,2322,1924-08-14,52
nla.obj-617709235,,45,2323,1924-08-21,52
nla.obj-617709256,,45,2324,1924-08-28,52
nla.obj-617709270,,45,2325,1924-09-04,52
nla.obj-666128688,,45,2326,1924-09-11,52
nla.obj-617709297,,45,2327,1924-09-18,52
nla.obj-617709311,,45,2328,1924-09-25,68
nla.obj-617709333,,45,2329,1924-10-02,52
nla.obj-617709354,,45,2330,1924-10-09,52
nla.obj-617709379,,45,2331,1924-10-16,52
nla.obj-618773913,,45,2332,1924-10-23,52
nla.obj-617761977,,45,2333,1924-10-30,68
nla.obj-617762045,,45,2334,1924-11-06,52
nla.obj-617762149,,45,2335,1924-11-13,52
nla.obj-617762163,,45,2336,1924-11-20,52
nla.obj-617762293,,45,2337,1924-11-27,52
nla.obj-617762335,,45,2338,1924-12-04,52
nla.obj-617762403,,45,2339,1924-12-11,52
nla.obj-617762502,The Xmas Bulletin,,,1924-12-13,68
nla.obj-617762528,,45,2340,1924-12-18,68
nla.obj-617762651,,45,2341,1924-12-25,52
nla.obj-674997532,,46,2342,1925-01-01,52
nla.obj-675003746,,46,2343,1925-01-08,52
nla.obj-675007855,,46,2344,1925-01-15,52
nla.obj-675012318,,46,2345,1925-01-22,52
nla.obj-675018594,,46,2346,1925-01-29,52
nla.obj-675032572,,46,2347,1925-02-05,52
nla.obj-675040644,,46,2348,1925-02-12,52
nla.obj-675048376,,46,2349,1925-02-19,52
nla.obj-675084929,,46,2350,1925-02-26,52
nla.obj-676034371,,46,2351,1925-03-05,52
nla.obj-676034928,,46,2352,1925-03-12,52
nla.obj-676034989,,46,2353,1925-03-19,52
nla.obj-676035566,,46,2354,1925-03-26,52
nla.obj-676037281,,46,2355,1925-04-02,52
nla.obj-676043528,,46,2356,1925-04-09,52
nla.obj-676047349,,46,2357,1925-04-16,52
nla.obj-676052504,,46,2358,1925-04-23,52
nla.obj-676057008,,46,2359,1925-04-30,52
nla.obj-676067567,,46,2360,1925-05-07,52
nla.obj-676070771,,46,2361,1925-05-14,52
nla.obj-676075487,,46,2362,1925-05-21,52
nla.obj-692287196,,46,2363,1925-05-28,52
nla.obj-676081174,,46,2364,1925-06-04,52
nla.obj-676083977,,46,2365,1925-06-11,52
nla.obj-676131517,,46,2366,1925-06-18,52
nla.obj-612478703,,46,2367,1925-06-25,52
nla.obj-620821748,,46,2368,1925-07-02,52
nla.obj-620821761,,46,2369,1925-07-09,52
nla.obj-620821785,,46,2370,1925-07-16,52
nla.obj-620821800,,46,2371,1925-07-23,52
nla.obj-620821821,,46,2372,1925-07-30,52
nla.obj-620821845,,46,2373,1925-08-06,52
nla.obj-620821903,,46,2374,1925-08-13,52
nla.obj-620821927,,46,2375,1925-08-20,52
nla.obj-620821942,,46,2376,1925-08-27,52
nla.obj-620821969,,46,2377,1925-09-03,52
nla.obj-620852973,,46,2378,1925-09-10,52
nla.obj-620853050,,46,2379,1925-09-17,52
nla.obj-620853091,,46,2380,1925-09-24,52
nla.obj-620853114,,46,2381,1925-10-01,52
nla.obj-620853247,,46,2382,1925-10-08,52
nla.obj-620853283,,46,2383,1925-10-15,52
nla.obj-620853389,,46,2384,1925-10-22,52
nla.obj-620853585,,46,2385,1925-10-29,52
nla.obj-620853621,,46,2386,1925-11-05,52
nla.obj-629939621,,46,2387,1925-11-12,52
nla.obj-620853645,,46,2388,1925-11-19,52
nla.obj-621054963,,46,2389,1925-11-26,52
nla.obj-621055096,,46,2390,1925-12-03,52
nla.obj-621055139,,46,2391,1925-12-10,52
nla.obj-621055152,The Xmas Bulletin,,,1925-12-12,68
nla.obj-621055306,,46,2392,1925-12-17,52
nla.obj-683244235,,46,2393,1925-12-24,52
nla.obj-621055322,,46,2394,1925-12-31,52
nla.obj-617868275,,47,2395,1926-01-07,52
nla.obj-617868313,,47,2396,1926-01-14,52
nla.obj-617868337,,47,2397,1926-01-21,52
nla.obj-617868466,,47,2398,1926-01-28,52
nla.obj-617868489,,47,2399,1926-02-04,52
nla.obj-617868523,,47,2400,1926-02-11,52
nla.obj-617868546,,47,2401,1926-02-18,52
nla.obj-617868674,,47,2402,1926-02-25,52
nla.obj-617868779,,47,2403,1926-03-04,52
nla.obj-617868798,,47,2404,1926-03-11,52
nla.obj-631241039,,47,2405,1926-03-18,52
nla.obj-618414135,,47,2406,1926-03-25,52
nla.obj-618414156,,47,2407,1926-04-01,52
nla.obj-618414170,,47,2408,1926-04-08,52
nla.obj-618414197,,47,2409,1926-04-15,52
nla.obj-618414216,,47,2410,1926-04-22,52
nla.obj-618414234,,47,2411,1926-04-29,52
nla.obj-618414250,,47,2412,1926-05-06,52
nla.obj-618414275,,47,2413,1926-05-13,52
nla.obj-618414291,,47,2414,1926-05-20,52
nla.obj-618784726,,47,2415,1926-05-27,52
nla.obj-618414313,,47,2416,1926-06-03,52
nla.obj-618414337,,47,2417,1926-06-10,52
nla.obj-618414359,,47,2418,1926-06-17,52
nla.obj-618414376,,47,2419,1926-06-24,52
nla.obj-621184468,,47,2420,1926-07-01,52
nla.obj-620882404,,47,2421,1926-07-08,52
nla.obj-620899720,,47,2422,1926-07-15,52
nla.obj-621194703,,47,2423,1926-07-22,52
nla.obj-621221451,,47,2424,1926-07-29,52
nla.obj-621004522,,47,2425,1926-08-05,52
nla.obj-621004650,,47,2426,1926-08-12,52
nla.obj-621004675,,47,2427,1926-08-19,52
nla.obj-621004715,,47,2428,1926-08-26,52
nla.obj-621004731,,47,2429,1926-09-02,52
nla.obj-621004753,,47,2430,1926-09-09,52
nla.obj-621004881,,47,2431,1926-09-16,52
nla.obj-621004909,,47,2432,1926-09-23,52
nla.obj-621004946,,47,2433,1926-09-30,52
nla.obj-621004967,,47,2434,1926-10-07,52
nla.obj-621004980,,47,2435,1926-10-14,52
nla.obj-621005119,,47,2436,1926-10-21,52
nla.obj-621005135,,47,2437,1926-10-28,52
nla.obj-631242740,,47,2438,1926-11-04,52
nla.obj-621243636,,47,2439,1926-11-11,52
nla.obj-621243832,,47,2440,1926-11-18,52
nla.obj-621245831,,47,2441,1926-11-25,52
nla.obj-621266048,,47,2442,1926-12-02,52
nla.obj-621303117,,47,2443,1926-12-09,52
nla.obj-621267420,The Xmas Bulletin,,,1926-12-11,68
nla.obj-621284135,,47,2444,1926-12-16,52
nla.obj-621284321,,47,2445,1926-12-23,52
nla.obj-645831253,,47,2446,1926-12-30,52
nla.obj-631254971,,48,2447,1927-01-06,52
nla.obj-609622281,,48,2448,1927-01-13,52
nla.obj-609623232,,48,2449,1927-01-20,52
nla.obj-609646207,,48,2450,1927-01-27,52
nla.obj-609659368,,48,2451,1927-02-03,52
nla.obj-612485781,,48,2452,1927-02-10,52
nla.obj-609688110,,48,2453,1927-02-17,52
nla.obj-609713274,,48,2454,1927-02-24,52
nla.obj-609734155,,48,2455,1927-03-03,52
nla.obj-609929953,,48,2456,1927-03-10,52
nla.obj-609933036,,48,2457,1927-03-17,52
nla.obj-609944786,,48,2458,1927-03-24,52
nla.obj-609952533,,48,2459,1927-03-31,60
nla.obj-609952603,,48,2460,1927-04-07,60
nla.obj-612492745,,48,2461,1927-04-14,60
nla.obj-612499070,,48,2462,1927-04-21,60
nla.obj-609969162,,48,2463,1927-04-28,60
nla.obj-609969649,,48,2464,1927-05-05,60
nla.obj-609992635,,48,2465,1927-05-12,60
nla.obj-609992903,,48,2466,1927-05-19,60
nla.obj-610009965,,48,2467,1927-05-26,60
nla.obj-617418328,,48,2468,1927-06-02,60
nla.obj-610022565,,48,2469,1927-06-09,60
nla.obj-610022843,,48,2470,1927-06-16,60
nla.obj-610123695,,48,2471,1927-06-23,60
nla.obj-610140568,,48,2472,1927-06-30,60
nla.obj-610142075,,48,2473,1927-07-07,60
nla.obj-617434596,,48,2474,1927-07-14,60
nla.obj-610160002,,48,2475,1927-07-21,60
nla.obj-610178118,,48,2476,1927-07-28,60
nla.obj-631262465,,48,2477,1927-08-04,60
nla.obj-610989166,,48,2478,1927-08-11,60
nla.obj-631265742,,48,2479,1927-08-18,60
nla.obj-610989222,,48,2480,1927-08-25,60
nla.obj-610989303,,48,2481,1927-09-01,68
nla.obj-610989327,,48,2482,1927-09-08,60
nla.obj-612508783,,48,2483,1927-09-15,60
nla.obj-631270698,,48,2484,1927-09-22,60
nla.obj-612517153,,48,2485,1927-09-29,60
nla.obj-610989369,,48,2486,1927-10-06,60
nla.obj-610989388,,48,2487,1927-10-13,60
nla.obj-610989401,,48,2488,1927-10-20,60
nla.obj-611022535,,48,2489,1927-10-27,60
nla.obj-611022686,,48,2490,1927-11-03,60
nla.obj-611022869,,48,2491,1927-11-10,60
nla.obj-611023010,,48,2492,1927-11-17,60
nla.obj-612525766,,48,2493,1927-11-24,60
nla.obj-611023162,,48,2494,1927-12-01,60
nla.obj-612532401,,48,2495,1927-12-08,60
nla.obj-611023313,The Xmas Bulletin,,,1927-12-10,68
nla.obj-611023466,,48,2496,1927-12-15,60
nla.obj-612543705,,48,2497,1927-12-22,60
nla.obj-611023617,,48,2498,1927-12-29,52
nla.obj-608462369,,49,2499,1928-01-05,52
nla.obj-597212523,,49,2500,1928-01-12,60
nla.obj-597212546,,49,2501,1928-01-19,60
nla.obj-597212567,,49,2502,1928-01-25,52
nla.obj-597212580,,49,2503,1928-02-01,60
nla.obj-608485283,,49,2504,1928-02-08,60
nla.obj-597212601,,49,2505,1928-02-15,52
nla.obj-617454434,,49,2506,1928-02-22,52
nla.obj-597212625,,49,2507,1928-02-29,52
nla.obj-597212649,,49,2508,1928-03-07,60
nla.obj-597212663,,49,2509,1928-03-14,60
nla.obj-597212682,,49,2510,1928-03-21,60
nla.obj-597212706,,49,2511,1928-03-28,52
nla.obj-597285799,,49,2512,1928-04-04,60
nla.obj-597285837,,49,2513,1928-04-11,60
nla.obj-597285969,,49,2514,1928-04-18,52
nla.obj-597286007,,49,2515,1928-04-25,60
nla.obj-597286135,,49,2516,1928-05-02,52
nla.obj-597286170,,49,2517,1928-05-09,60
nla.obj-608514523,,49,2518,1928-05-16,52
nla.obj-597286384,,49,2519,1928-05-23,60
nla.obj-597286402,,49,2520,1928-05-30,60
nla.obj-608518847,,49,2521,1928-06-06,60
nla.obj-597286551,,49,2522,1928-06-13,52
nla.obj-597286572,,49,2523,1928-06-20,60
nla.obj-597362353,,49,2524,1928-06-27,60
nla.obj-597362481,,49,2525,1928-07-04,60
nla.obj-597362520,,49,2526,1928-07-11,60
nla.obj-597362676,,49,2527,1928-07-18,60
nla.obj-597362755,,49,2528,1928-07-25,60
nla.obj-597362906,,49,2529,1928-08-01,60
nla.obj-597362979,,49,2530,1928-08-08,60
nla.obj-597363073,,49,2531,1928-08-15,60
nla.obj-597363209,,49,2532,1928-08-22,60
nla.obj-597363295,,49,2533,1928-08-29,52
nla.obj-597431755,,49,2534,1928-09-05,68
nla.obj-597431825,,49,2535,1928-09-12,60
nla.obj-597431922,,49,2536,1928-09-19,60
nla.obj-597431940,,49,2537,1928-09-26,60
nla.obj-597432095,,49,2538,1928-10-03,60
nla.obj-597432115,,49,2539,1928-10-10,60
nla.obj-597432265,,49,2540,1928-10-17,60
nla.obj-597432547,,49,2541,1928-10-24,52
nla.obj-597432612,,49,2542,1928-10-31,60
nla.obj-597432713,,49,2543,1928-11-07,60
nla.obj-597530750,,49,2544,1928-11-14,60
nla.obj-597530823,,49,2545,1928-11-21,52
nla.obj-597530929,,49,2546,1928-11-28,60
nla.obj-597530941,,49,2547,1928-12-05,60
nla.obj-597531090,The Christmas Bulletin,,,1928-12-08,68
nla.obj-597531111,,49,2548,1928-12-12,60
nla.obj-597531263,,49,2549,1928-12-19,52
nla.obj-597531282,,49,2550,1928-12-26,52
nla.obj-597531418,,50,2551,1929-01-02,52
nla.obj-597531452,,50,2552,1929-01-09,60
nla.obj-597599319,,50,2553,1929-01-16,52
nla.obj-597599397,,50,2554,1929-01-23,60
nla.obj-597599528,,50,2555,1929-01-30,52
nla.obj-597599566,,50,2556,1929-02-06,60
nla.obj-597599638,,50,2557,1929-02-13,52
nla.obj-597599739,,50,2558,1929-02-20,52
nla.obj-597599806,,50,2559,1929-02-27,60
nla.obj-597599904,,50,2560,1929-03-06,60
nla.obj-597599973,,50,2561,1929-03-13,60
nla.obj-600163977,,50,2562,1929-03-20,60
nla.obj-600163990,,50,2563,1929-03-27,60
nla.obj-600164019,,50,2564,1929-04-03,52
nla.obj-600164035,,50,2565,1929-04-10,60
nla.obj-600164056,,50,2566,1929-04-17,60
nla.obj-600164070,,50,2567,1929-04-24,52
nla.obj-600164097,,50,2568,1929-05-01,60
nla.obj-600164113,,50,2569,1929-05-08,60
nla.obj-600164137,,50,2570,1929-05-15,60
nla.obj-600164159,,50,2571,1929-05-22,60
nla.obj-598579125,,50,2572,1929-05-29,60
nla.obj-598587898,,50,2573,1929-06-05,60
nla.obj-598588640,,50,2574,1929-06-12,60
nla.obj-598604411,,50,2575,1929-06-19,60
nla.obj-598612858,,50,2576,1929-06-26,60
nla.obj-598613295,,50,2577,1929-07-03,60
nla.obj-598629552,,50,2578,1929-07-10,60
nla.obj-598640220,,50,2579,1929-07-17,60
nla.obj-598640437,,50,2580,1929-07-24,60
nla.obj-598656309,,50,2581,1929-07-31,52
nla.obj-598658744,,50,2582,1929-08-07,60
nla.obj-598680743,,50,2583,1929-08-14,60
nla.obj-598687655,,50,2584,1929-08-21,60
nla.obj-598942965,,50,2585,1929-08-28,60
nla.obj-598988026,,50,2586,1929-09-04,60
nla.obj-599053546,,50,2587,1929-09-11,60
nla.obj-599071379,,50,2588,1929-09-18,60
nla.obj-599094801,,50,2589,1929-09-25,60
nla.obj-599174103,,50,2590,1929-10-02,60
nla.obj-599178803,,50,2591,1929-10-09,60
nla.obj-599263471,,50,2592,1929-10-16,60
nla.obj-599271351,,50,2593,1929-10-23,60
nla.obj-617467001,,50,2594,1929-10-30,60
nla.obj-599319568,,50,2595,1929-11-06,60
nla.obj-599602039,,50,2596,1929-11-13,60
nla.obj-599610695,,50,2597,1929-11-20,60
nla.obj-599614568,,50,2598,1929-11-27,60
nla.obj-599632403,,50,2599,1929-12-04,60
nla.obj-599640759,The Christmas Bulletin,,,1929-12-07,70
nla.obj-599644679,,50,2600,1929-12-11,60
nla.obj-599650905,,50,2601,1929-12-18,60
nla.obj-599653909,,50,2602,1929-12-25,52
nla.obj-600515918,,51,2603,1930-01-01,52
nla.obj-599685098,,51,2604,1930-01-08,52
nla.obj-599693544,,51,2605,1930-01-15,60
nla.obj-599694061,,51,2606,1930-01-22,52
nla.obj-690240273,,51,2607,1930-01-29,92
nla.obj-599695507,,51,2608,1930-02-05,60
nla.obj-599718361,,51,2609,1930-02-12,60
nla.obj-599723459,,51,2610,1930-02-19,60
nla.obj-599729925,,51,2611,1930-02-26,60
nla.obj-600700526,,51,2612,1930-03-05,60
nla.obj-600700547,,51,2613,1930-03-12,60
nla.obj-600700560,,51,2614,1930-03-19,60
nla.obj-600700583,,51,2615,1930-03-26,52
nla.obj-600700604,,51,2616,1930-04-02,60
nla.obj-600700620,,51,2617,1930-04-09,52
nla.obj-600700648,,51,2618,1930-04-16,60
nla.obj-600700661,,51,2619,1930-04-23,52
nla.obj-600700685,,51,2620,1930-04-30,52
nla.obj-600700700,,51,2621,1930-05-07,52
nla.obj-631303888,,51,2622,1930-05-14,52
nla.obj-600632434,,51,2623,1930-05-21,52
nla.obj-600632450,,51,2624,1930-05-28,52
nla.obj-600632475,,51,2625,1930-06-04,52
nla.obj-600632491,,51,2626,1930-06-11,52
nla.obj-600632515,,51,2627,1930-06-18,52
nla.obj-631338675,,51,2628,1930-06-25,52
nla.obj-630188806,,51,2629,1930-07-02,52
nla.obj-630188904,,51,2630,1930-07-09,52
nla.obj-637956181,,51,2631,1930-07-16,52
nla.obj-637956250,,51,2632,1930-07-23,52
nla.obj-637956359,,51,2633,1930-07-30,52
nla.obj-637956376,,51,2634,1930-08-06,52
nla.obj-637956444,,51,2635,1930-08-13,52
nla.obj-637956523,,51,2636,1930-08-20,52
nla.obj-637956696,,51,2637,1930-08-27,52
nla.obj-637956820,,51,2638,1930-09-03,52
nla.obj-637956861,,51,2639,1930-09-10,52
nla.obj-637956885,,51,2640,1930-09-17,52
nla.obj-638019520,,51,2641,1930-09-24,52
nla.obj-638019659,,51,2642,1930-10-01,52
nla.obj-638019692,,51,2643,1930-10-08,52
nla.obj-638019710,,51,2644,1930-10-15,56
nla.obj-638019786,,51,2645,1930-10-22,52
nla.obj-638019863,,51,2646,1930-10-29,56
nla.obj-638019906,,51,2647,1930-11-05,52
nla.obj-638019987,,51,2648,1930-11-12,52
nla.obj-638020115,,51,2649,1930-11-19,52
nla.obj-638020153,,51,2650,1930-11-26,44
nla.obj-638020177,Special Christmas Number,51,2651,1930-12-03,68
nla.obj-638020327,,51,2652,1930-12-10,48
nla.obj-638020342,,51,2653,1930-12-17,44
nla.obj-638020401,,51,2654,1930-12-24,44
nla.obj-638020496,,51,2655,1930-12-31,48
nla.obj-600632531,,52,2656,1931-01-07,44
nla.obj-600632553,,52,2657,1931-01-14,44
nla.obj-600632577,,52,2658,1931-01-21,40
nla.obj-600632590,,52,2659,1931-01-28,40
nla.obj-600632614,,52,2660,1931-02-04,40
nla.obj-600742670,,52,2661,1931-02-11,40
nla.obj-600742757,,52,2662,1931-02-18,40
nla.obj-600742859,,52,2663,1931-02-25,40
nla.obj-600742876,,52,2664,1931-03-04,40
nla.obj-600743024,,52,2665,1931-03-11,40
nla.obj-600743043,,52,2666,1931-03-18,40
nla.obj-600743145,,52,2667,1931-03-25,40
nla.obj-600743215,,52,2668,1931-04-01,44
nla.obj-600743231,,52,2669,1931-04-08,40
nla.obj-600743385,,52,2670,1931-04-15,40
nla.obj-600831407,,52,2671,1931-04-22,40
nla.obj-600831429,,52,2672,1931-04-29,40
nla.obj-600831441,,52,2673,1931-05-06,36
nla.obj-600831464,,52,2674,1931-05-13,40
nla.obj-600831486,,52,2675,1931-05-20,36
nla.obj-600831503,,52,2676,1931-05-27,40
nla.obj-600831527,,52,2677,1931-06-03,40
nla.obj-600831542,,52,2678,1931-06-10,40
nla.obj-600831569,,52,2679,1931-06-17,40
nla.obj-600831588,,52,2680,1931-06-24,36
nla.obj-600835261,,52,2681,1931-07-01,40
nla.obj-600843599,,52,2682,1931-07-08,36
nla.obj-627812975,,52,2683,1931-07-15,44
nla.obj-600905051,,52,2684,1931-07-22,40
nla.obj-600905072,,52,2685,1931-07-29,36
nla.obj-600905095,,52,2686,1931-08-05,40
nla.obj-600905115,,52,2687,1931-08-12,36
nla.obj-600905131,,52,2688,1931-08-19,36
nla.obj-600905153,,52,2689,1931-08-26,40
nla.obj-600905177,,52,2690,1931-09-02,40
nla.obj-600905190,,52,2691,1931-09-09,36
nla.obj-600905211,,52,2692,1931-09-16,36
nla.obj-600905240,,52,2693,1931-09-23,40
nla.obj-600906640,,52,2694,1931-09-30,40
nla.obj-600936468,,52,2695,1931-10-07,40
nla.obj-600943415,,52,2696,1931-10-14,36
nla.obj-600961314,,52,2697,1931-10-21,40
nla.obj-603905139,,52,2698,1931-10-28,36
nla.obj-603905152,,52,2699,1931-11-04,36
nla.obj-603905171,,52,2700,1931-11-11,36
nla.obj-603905194,,52,2701,1931-11-18,36
nla.obj-603905219,,52,2702,1931-11-25,36
nla.obj-603905235,,52,2703,1931-12-02,36
nla.obj-603905256,,52,2704,1931-12-09,36
nla.obj-603905270,Double Christmas Number,52,2705,1931-12-16,68
nla.obj-608401028,,52,2706,1931-12-23,36
nla.obj-608406210,,52,2707,1931-12-30,36
nla.obj-608406879,,53,2708,1932-01-06,36
nla.obj-603948563,,53,2709,1932-01-13,36
nla.obj-603948582,,53,2710,1932-01-20,36
nla.obj-603948605,,53,2711,1932-01-27,36
nla.obj-603948626,,53,2712,1932-02-03,36
nla.obj-603948647,,53,2713,1932-02-10,36
nla.obj-603948660,,53,2714,1932-02-17,36
nla.obj-603948683,,53,2715,1932-02-24,36
nla.obj-603948708,,53,2716,1932-03-02,36
nla.obj-603948724,,53,2717,1932-03-09,36
nla.obj-603948743,,53,2718,1932-03-16,36
nla.obj-603999856,,53,2719,1932-03-23,52
nla.obj-603999870,,53,2720,1932-03-30,36
nla.obj-603999897,,53,2721,1932-04-06,36
nla.obj-603999914,,53,2722,1932-04-13,36
nla.obj-603999938,,53,2723,1932-04-20,36
nla.obj-603999951,,53,2724,1932-04-27,36
nla.obj-603999972,,53,2725,1932-05-04,36
nla.obj-603999995,,53,2726,1932-05-11,36
nla.obj-604000010,,53,2727,1932-05-18,36
nla.obj-604000032,,53,2728,1932-05-25,44
nla.obj-604056871,,53,2729,1932-06-01,40
nla.obj-604056894,,53,2730,1932-06-08,36
nla.obj-604056917,,53,2731,1932-06-15,40
nla.obj-604056930,,53,2732,1932-06-22,36
nla.obj-604056958,,53,2733,1932-06-29,36
nla.obj-604056974,,53,2734,1932-07-06,36
nla.obj-604056996,,53,2735,1932-07-13,36
nla.obj-604057010,,53,2736,1932-07-20,44
nla.obj-604057032,,53,2737,1932-07-27,36
nla.obj-604057055,,53,2738,1932-08-03,36
nla.obj-604129427,,53,2739,1932-08-10,36
nla.obj-604149368,,53,2740,1932-08-17,36
nla.obj-604537642,,53,2741,1932-08-24,36
nla.obj-604537951,,53,2742,1932-08-31,36
nla.obj-604560135,,53,2743,1932-09-07,36
nla.obj-604583727,,53,2744,1932-09-14,36
nla.obj-604597054,,53,2745,1932-09-21,40
nla.obj-604612377,,53,2746,1932-09-28,44
nla.obj-604618477,,53,2747,1932-10-05,36
nla.obj-604641276,,53,2748,1932-10-12,36
nla.obj-604935176,,53,2749,1932-10-19,44
nla.obj-604935192,,53,2750,1932-10-26,36
nla.obj-604935215,,53,2751,1932-11-02,40
nla.obj-604935231,,53,2752,1932-11-09,40
nla.obj-604935253,,53,2753,1932-11-16,40
nla.obj-604935277,,53,2754,1932-11-23,40
nla.obj-604935290,,53,2755,1932-11-30,40
nla.obj-604935312,,53,2756,1932-12-07,40
nla.obj-604935336,Double Christmas Number,53,2757,1932-12-14,68
nla.obj-608416132,,53,2758,1932-12-21,36
nla.obj-604935100,,53,2759,1932-12-28,36
nla.obj-608422397,,54,2760,1933-01-04,36
nla.obj-604988459,,54,2761,1933-01-11,36
nla.obj-604988522,,54,2762,1933-01-18,36
nla.obj-604988603,,54,2763,1933-01-25,36
nla.obj-604988642,,54,2764,1933-02-01,36
nla.obj-604988669,,54,2765,1933-02-08,36
nla.obj-604988790,,54,2766,1933-02-15,36
nla.obj-604988835,,54,2767,1933-02-22,36
nla.obj-604988980,,54,2768,1933-03-01,36
nla.obj-604989112,,54,2769,1933-03-08,36
nla.obj-604989157,,54,2770,1933-03-15,36
nla.obj-604991069,,54,2771,1933-03-22,36
nla.obj-605007469,,54,2772,1933-03-29,36
nla.obj-606964467,,54,2773,1933-04-05,36
nla.obj-606969767,,54,2774,1933-04-12,40
nla.obj-606971208,,54,2775,1933-04-19,36
nla.obj-608427601,,54,2776,1933-04-26,36
nla.obj-607026086,,54,2777,1933-05-03,40
nla.obj-607026156,,54,2778,1933-05-10,36
nla.obj-607026250,,54,2779,1933-05-17,40
nla.obj-607026384,,54,2780,1933-05-24,40
nla.obj-607026428,,54,2781,1933-05-31,40
nla.obj-607026572,,54,2782,1933-06-07,40
nla.obj-607026649,,54,2783,1933-06-14,40
nla.obj-607026740,,54,2784,1933-06-21,40
nla.obj-607026873,,54,2785,1933-06-28,40
nla.obj-607026918,,54,2786,1933-07-05,40
nla.obj-607099008,,54,2787,1933-07-12,40
nla.obj-607099024,,54,2788,1933-07-19,52
nla.obj-607099168,,54,2789,1933-07-26,44
nla.obj-607099202,,54,2790,1933-08-02,44
nla.obj-607099228,,54,2791,1933-08-09,44
nla.obj-607099361,,54,2792,1933-08-16,44
nla.obj-607099410,,54,2793,1933-08-23,44
nla.obj-607099441,,54,2794,1933-08-30,44
nla.obj-607099516,,54,2795,1933-09-06,44
nla.obj-607099611,,54,2796,1933-09-13,44
nla.obj-607172777,,54,2797,1933-09-20,44
nla.obj-607172819,,54,2798,1933-09-27,44
nla.obj-607172835,,54,2799,1933-10-04,44
nla.obj-607172967,,54,2800,1933-10-11,44
nla.obj-607173001,,54,2801,1933-10-18,44
nla.obj-607173025,,54,2802,1933-10-25,44
nla.obj-607173152,,54,2803,1933-11-01,44
nla.obj-607173194,,54,2804,1933-11-08,44
nla.obj-607173219,,54,2805,1933-11-15,44
nla.obj-607173340,,54,2806,1933-11-22,44
nla.obj-607234498,,54,2807,1933-11-29,44
nla.obj-607234517,,54,2808,1933-12-06,44
nla.obj-607234647,Double Christmas Number,54,2809,1933-12-13,68
nla.obj-607234683,,54,2810,1933-12-20,44
nla.obj-607234708,,54,2811,1933-12-27,44
nla.obj-607234770,,55,2812,1934-01-03,44
nla.obj-607234853,,55,2813,1934-01-10,44
nla.obj-607234890,,55,2814,1934-01-17,44
nla.obj-607234913,,55,2815,1934-01-24,44
nla.obj-607235044,,55,2816,1934-01-31,44
nla.obj-607320296,,55,2817,1934-02-07,44
nla.obj-607320314,,55,2818,1934-02-14,44
nla.obj-607320338,,55,2819,1934-02-21,44
nla.obj-607320351,,55,2820,1934-02-28,44
nla.obj-607320372,,55,2821,1934-03-07,44
nla.obj-607320395,,55,2822,1934-03-14,44
nla.obj-607320418,,55,2823,1934-03-21,44
nla.obj-607320439,,55,2824,1934-03-28,44
nla.obj-607320452,,55,2825,1934-04-04,44
nla.obj-607320471,,55,2826,1934-04-11,44
nla.obj-607395521,,55,2827,1934-04-18,44
nla.obj-607395677,,55,2828,1934-04-25,44
nla.obj-607395823,,55,2829,1934-05-02,44
nla.obj-607395955,,55,2830,1934-05-09,44
nla.obj-607395993,,55,2831,1934-05-16,44
nla.obj-607396141,,55,2832,1934-05-23,44
nla.obj-607396299,,55,2833,1934-05-30,44
nla.obj-607396421,,55,2834,1934-06-06,44
nla.obj-607396511,,55,2835,1934-06-13,52
nla.obj-607396642,,55,2836,1934-06-20,52
nla.obj-607391196,,55,2837,1934-06-27,52
nla.obj-611020801,,55,2838,1934-07-04,52
nla.obj-611026750,,55,2839,1934-07-11,52
nla.obj-611034221,,55,2840,1934-07-18,52
nla.obj-612552940,,55,2841,1934-07-25,52
nla.obj-611187877,,55,2842,1934-08-01,52
nla.obj-611187890,,55,2843,1934-08-08,52
nla.obj-611187913,,55,2844,1934-08-15,52
nla.obj-611187937,,55,2845,1934-08-22,52
nla.obj-611187959,,55,2846,1934-08-29,52
nla.obj-611187976,,55,2847,1934-09-05,52
nla.obj-611187992,,55,2848,1934-09-12,52
nla.obj-611188014,,55,2849,1934-09-19,52
nla.obj-611188038,,55,2850,1934-09-26,52
